,Unnamed: 0,title,lprice,category1,category2,title_bertWP
1552,1848,듀얼소닉 맥시멈,1250000,디지털/가전,이미용가전,듀얼 ##소닉 맥시 ##멈
1553,386,리스트 울 혼방 핸드메이드 로브형 코트 TWHCTN82050,116470,패션의류,여성의류,리스트 울 혼방 핸드메이드 로브 ##형 코트 TWHCTN820 ##50
1554,214,이츠미 3가지기장 도톰 부들 캐시터치 밴딩 와이드 일자 니트팬츠 키작녀 큰녀,21500,패션의류,여성의류,이츠미 3가지기장 도톰 부 ##들 캐시 ##터치 밴딩 와이드 일자 니트 ##팬츠 키작녀 큰 ##녀
1555,320,듀엘 구스 숏 패딩 dewl D234PSG273,180450,패션의류,여성의류,듀엘 구스 숏 패딩 d ##ew ##l D234PSG27 ##3
1556,1975,젠하이저 모멘텀 4세대 무선 M4AEBT,354900,디지털/가전,음향가전,젠하이저 모 ##멘 ##텀 4세대 무선 M ##4A ##EB ##T
1557,618,남자 긴팔티 빅사이즈 오버핏 무지 티셔츠 21컬러,13900,패션의류,남성의류,남자 긴팔티 빅사이즈 오버핏 무지 티셔츠 21 ##컬러
1558,324,기장선택 윈터 시즌 기모 하이웨스트 세미 와이드 청바지,22050,패션의류,여성의류,기장선택 윈터 시즌 기모 하이웨스트 세미 와이드 청바지
1559,1869,아이카 헤드업 디스플레이 HUD A100,27000,디지털/가전,자동차기기,아이 ##카 헤드 ##업 디스플레이 H ##UD A1 ##00
1560,1359,로랜텍 애플펜슬 스타일러스 터치펜 RRT-412,29500,디지털/가전,태블릿PC액세서리,로랜텍 애플펜슬 스타일러스 터치펜 R ##R ##T - 4 ##12
1561,1331,게이밍 조립컴퓨터 배그 롤 피파 오버워치2 고사양 게임용 조립PC 컴퓨터본체 사무용01,238000,디지털/가전,PC,게이밍 조립컴퓨터 배그 롤 피 ##파 오버워치 ##2 고사양 게임용 조립PC 컴퓨터본체 사무용 ##01
1562,512,지오지아 FW 테이퍼드핏 체크 슬랙스 NV ABC4PP1101 P002900122,15480,패션의류,남성의류,지오지아 F ##W 테이퍼드핏 체크 슬랙스 NV AB ##C4PP110 ##1 P ##0029 ##001 ##22
1563,784,노와이어브라 편한 모달 브라탑 수면 브라,12900,패션의류,여성언더웨어/잠옷,노와이어브라 편한 모달 브라탑 수면 브라
1564,593,보브 패딩 점퍼 7193417103,101840,패션의류,여성의류,보브 패딩 점퍼 71 ##93 ##41 ##71 ##03
1565,359,탑텐 여성 에코 쉘파 크루넥 가디건 289749 MSC4TC2002 289749,14190,패션의류,여성의류,탑텐 여성 에코 쉘파 크루넥 가디건 289749 MSC4TC ##2002 289749
1566,979,비비안 histore 여성팬티 노라인 햄팬티 여자팬티,3800,패션의류,여성언더웨어/잠옷,비비안 histore 여성팬티 노라인 햄팬티 여자팬티
1567,1983,캐논 EOS 200D II,547280,디지털/가전,카메라/캠코더용품,캐논 EOS 200 ##D II
1568,916,스튜디오톰보이 STUDIO TOMBOY 리버시블 크롭 더블무스탕 9103461023,232590,패션의류,여성의류,스튜디오톰보이 STUDIO TOMBOY 리버시블 크롭 더블 ##무스탕 91034 ##610 ##23
1569,1970,닌텐도 포켓몬스터 브릴리언트 다이아몬드,25395,디지털/가전,게임기/타이틀,닌텐도 포켓몬스터 브 ##릴 ##리 ##언트 다이아몬드
1570,77,나이스클랍 슬림핏 롱다운 A234PWDB15,182070,패션의류,여성의류,나이스클랍 슬림핏 롱다운 A234PWD ##B1 ##5
1571,1815,삼성전자 삼성 SL-M2077F 정품토너포함,168060,디지털/가전,주변기기,삼성전자 삼성 SL - M20 ##77 ##F 정품토너포함
1572,1571,아이엠듀 C to C PD 타입 100W 5A USB 2.0 플렉시블 케이블,5400,디지털/가전,휴대폰액세서리,아이엠듀 C to C PD 타입 100W 5A USB 2 . 0 플렉시블 케이블
1573,506,최복호 더 컬렉션 퍼패딩 팬츠 1종 33734564,29169,패션의류,여성의류,최 ##복 ##호 더 컬 ##렉션 퍼 ##패딩 팬츠 1종 337 ##34 ##56 ##4
1574,40,더엣지 23FW 니트집업 구스 푸퍼다운,104760,패션의류,여성의류,더엣지 23FW 니트 ##집업 구스 푸퍼다운
1575,1680,KAN 케이안 갤럭시 워치 클래식 스트랩 밴드 20mm,17900,디지털/가전,휴대폰액세서리,KAN 케이안 갤럭시 워치 클래식 스트랩 밴드 20 ##mm
1576,1958,앱코 K517 레트로 기계식 키보드,42890,디지털/가전,주변기기,앱코 K5 ##17 레트로 기계식 키보드
1577,554,조이너스 폭스퍼퀼팅덕다운롱패딩- JW21IH2506247A,114580,패션의류,여성의류,조이 ##너스 폭스퍼 ##퀼팅 ##덕다운 ##롱패딩 - J ##W ##21 ##I ##H2 ##50 ##624 ##7 ##A
1578,452,라코스테 여성 경량 다운 블루종 BH805E 53N,99180,패션의류,여성의류,라코스테 여성 경량 다운 블루종 BH ##80 ##5 ##E 53N
1579,1870,캐논 파워샷 V10,577880,디지털/가전,카메라/캠코더용품,캐논 파워 ##샷 V10
1580,465,나이키(NIKE) 엠블럼 백스우시 코튼 아노락 재킷 (3color),149000,패션의류,남성의류,나이키 ( NI ##K ##E ) 엠 ##블 ##럼 백 ##스 ##우시 코튼 아노락 재킷 ( 3color )
1581,592,23FW최신상 라삐아프 코듀로이 세미플레어 팬츠 3종,44910,패션의류,여성의류,23FW최신상 라삐아프 코듀로이 세미 ##플레어 팬츠 3종
1582,981,23년신상 리바이스 스킨패키지 브라팬티6세트 세컨팬티6종,134910,패션의류,여성언더웨어/잠옷,23 ##년 ##신상 리바이스 스킨 ##패키지 브라팬티 ##6 ##세트 세 ##컨 ##팬티 ##6 ##종
1583,183,GGPX 폭스퍼트리밍퀼팅롱패딩덕다운점퍼 GMDBDU993F,138510,패션의류,여성의류,GGPX 폭스퍼트리밍 ##퀼팅 ##롱패딩 ##덕다운 ##점퍼 GMDBDU ##99 ##3F
1584,1307,빅쏘 갤럭시S24 울트라 케이스 레빅터프플러스,13890,디지털/가전,휴대폰액세서리,빅쏘 갤럭시S24 울트라 케이스 레빅터프플러스
1585,463,대동모피 SAGA 휘메일 풀스킨 밍크 코트 33648455,458750,패션의류,여성의류,대 ##동 ##모피 SA ##G ##A 휘 ##메일 풀스킨 밍크 코트 3 ##36 ##48 ##45 ##5
1586,1380,구글 크롬캐스트 4세대 4K,51020,디지털/가전,영상가전,구글 크롬캐스트 4세대 4K
1587,1517,XIME 잇카 스마트패스 클래식 X-730S,48500,디지털/가전,자동차기기,X ##IME 잇 ##카 스마트 ##패스 클래식 X - 730 ##S
1588,1771,SK하이닉스 Beetle X31,138000,디지털/가전,저장장치,SK하이닉스 Be ##et ##le X ##31
1589,1027,아이폰 15 프로 256GB [ 자급제 ],1581000,디지털/가전,휴대폰,아이폰 15 프로 256GB [ 자급제 ]
1590,388,탑텐 공용 보아 본딩 후드 집업 MSC4TC3901,19900,패션의류,남성의류,탑텐 공용 보아 본딩 후드 집업 MSC4TC39 ##01
1591,1902,PS5 용과 같이 8 한글판 (특전 X),70630,디지털/가전,게임기/타이틀,PS5 용과 같 ##이 8 한글판 ( 특 ##전 X )
1592,1219,마이크로소프트 Windows 10 Pro,33000,디지털/가전,소프트웨어,마이크로소프트 Windows 10 Pro
1593,944,언더아머 남성 트레이닝복 세트 언스타퍼블 플리스 집업 조거팬츠 1379806 1379808,78790,패션의류,남성의류,언더아머 남성 트레이닝복 세트 언 ##스타 ##퍼블 플리스 집업 조거팬츠 137980 ##6 137980 ##8
1594,1434,QCY T13X,15960,디지털/가전,음향가전,QCY T13X
1595,1828,한글과컴퓨터 한컴오피스 2022 가정용,84900,디지털/가전,소프트웨어,한글과컴퓨터 한컴오피스 2022 가정용
1596,469,플라스틱아일랜드 더블버튼 핸드메이드코트 PP4EC081,143200,패션의류,여성의류,플라스틱아일랜드 더블버튼 핸드메이드코트 PP ##4E ##C ##08 ##1
1597,790,코데즈컴바인이너웨어 코데즈컴바인 이너웨어 베이직드로즈 CCMDR362DGR LE1213879613,12750,패션의류,남성언더웨어/잠옷,코데즈컴바인이너웨어 코데즈컴바인 이너웨어 베이직 ##드로즈 CC ##MD ##R362 ##D ##GR LE12 ##138 ##79 ##61 ##3
1598,1088,캔스톤 VX301,59000,디지털/가전,멀티미디어장비,캔스톤 VX ##301
1599,1159,말랑하니 아기신생아 백색소음기 꿀잠 수면교육,36900,디지털/가전,학습기기,말 ##랑 ##하 ##니 아 ##기 ##신 ##생 ##아 백 ##색 ##소음 ##기 꿀 ##잠 수면 ##교 ##육
1600,524,23FW 브리엘 가디건 니트원피스 2종,71150,패션의류,여성의류,23FW 브리 ##엘 가디건 니트 ##원피스 2종
1601,1968,오쿠 OCC-BM350,85260,디지털/가전,주방가전,오 ##쿠 OC ##C - BM ##350
1602,1893,신지모루 갤럭시 S24 울트라 케이스 4DX 범퍼강화 플러스 에어쉴드,10400,디지털/가전,휴대폰액세서리,신지모루 갤럭시 S24 울트라 케이스 4D ##X 범퍼 ##강 ##화 플러스 에어 ##쉴드
1603,1703,로지텍 로지텍G PRO X SUPERLIGHT,120270,디지털/가전,주변기기,로지텍 로지텍G PRO X S ##UP ##ER ##LI ##GH ##T
1604,549,온앤온 카라넥 울혼방 헤링본 롱코트 NJW3WHA05,164110,패션의류,여성의류,온앤온 카라넥 울혼방 헤링본 롱코트 NJW3WH ##A ##05
1605,1049,삼성전자 갤럭시 S24 5G 256GB [자급제],1083140,디지털/가전,휴대폰,삼성전자 갤럭시 S24 5G 256GB [ 자급제 ]
1606,1922,Apple 아이패드 에어 5세대 M1WIFI 64G 퍼플 (MME23KH/A),856990,디지털/가전,태블릿PC,Apple 아이패드 에어 5세대 M1 ##W ##I ##FI 64G 퍼 ##플 ( MME ##23 ##KH / A )
1607,669,MLB 공용 베이직 숏패딩 3ADJB0736,97490,패션의류,남성의류,MLB 공용 베이직 숏패딩 3 ##AD ##J ##B ##07 ##36
1608,884,나이키 기능성 반팔 긴팔티 드라이핏 프로 컴프레션,20900,패션의류,남성의류,나이키 기능성 반팔 긴팔티 드라이핏 프로 컴 ##프레 ##션
1609,1186,삼성전자 갤럭시북4 프로 NT960XGK-K71A,2297990,디지털/가전,노트북,삼성전자 갤럭시북4 프로 NT960XGK - K71 ##A
1610,1033,삼성전자 삼성 DDR4 25600 SAM,22630,디지털/가전,PC부품,삼성전자 삼성 DDR4 25600 SA ##M
1611,1635,Ekeepment 키보드 손목 받침대 호두나무 월넛 팜레스트,16500,디지털/가전,PC액세서리,Ekeepment 키보드 손목 받침대 호 ##두 ##나무 월 ##넛 팜레스트
1612,556,빈폴 남녀공용 프레피 구스다운 아우터 BC3X38C225,144300,패션의류,남성의류,빈폴 남녀공용 프 ##레 ##피 구스다운 아우터 BC3X38C ##22 ##5
1613,1333,소니 WH-CH520,82800,디지털/가전,음향가전,소니 WH - CH ##5 ##20
1614,836,1+1 15컬러 여성 이너목폴라 얇은목티 텐셀폴라티,15500,패션의류,여성의류,1 + 1 15 ##컬러 여성 이너 ##목 ##폴라 얇은 ##목티 텐셀 ##폴라 ##티
1615,859,Calvin Klein Jeans 여성 다운 크롭 숏패딩 점퍼 J223413,138460,패션의류,여성의류,Calvin Klein Jeans 여성 다운 크롭 숏패딩 점퍼 J2234 ##13
1616,1260,루엠코리아 루엠 M2 MAX 태블릿 거치대,16900,디지털/가전,태블릿PC액세서리,루엠 ##코리아 루엠 M2 MAX 태블릿 거치대
1617,566,올리브데올리브 빅카라 벨티드 핸드메이드 코트 OW3WH0550,106450,패션의류,여성의류,올리브데올리브 빅카라 벨티드 핸드메이드 코트 O ##W3WH ##05 ##50
1618,1875,LG전자 27UP850N,484680,디지털/가전,모니터,LG전자 27UP ##850 ##N
1619,644,더엣지 2만원 더엣지 23FW 울혼방 클래식 체크 자켓,52120,패션의류,여성의류,더엣지 2 ##만원 더엣지 23FW 울혼방 클래식 체크 자켓
1620,795,뱅뱅 브이넥 경량 구스다운 NEE624 P333633769,17300,패션의류,남성의류,뱅뱅 브이넥 경량 구스다운 NE ##E ##624 P33 ##36 ##33 ##769
1621,1339,돈비목 노트북 맥북 거치대 받침대 스탠드 접이식 휴대용 DGX-1000,29800,디지털/가전,노트북액세서리,돈 ##비 ##목 노트북 맥북 거치대 받침대 스탠드 접이식 휴대용 D ##G ##X - 1000
1622,939,폴햄 여성 라운드 플러피 집업 PHD4TC2933,24890,패션의류,여성의류,폴햄 여성 라운드 플러피 집업 PHD4TC29 ##33
1623,1438,유튜브 브이로그 휴대용 미니 스마트폰 삼각대 세직,29900,디지털/가전,카메라/캠코더용품,유튜브 브이로그 휴대용 미니 스마트폰 삼각대 세 ##직
1624,1757,파인디지털 파인뷰 LXQ500 POWER (2채널),300000,디지털/가전,자동차기기,파인디지털 파인뷰 L ##XQ ##500 POWER ( 2채널 )
1625,1269,티피링크 TL-WA850RE,20200,디지털/가전,네트워크장비,티피링크 TL - WA ##850 ##RE
1626,437,푸마 엑스트라 소프트 웜웨어 남성 6종 세트,50500,패션의류,남성언더웨어/잠옷,푸마 엑스 ##트라 소프트 웜 ##웨어 남성 6종 세트
1627,924,국산 융 기모 남자내복 상의 하의 성인 발열내의 남성타이즈 군인 BYC,12900,패션의류,남성언더웨어/잠옷,국산 융 기모 남자 ##내복 상의 하의 성인 발열내의 남성 ##타이즈 군인 BYC
1628,1769,브리츠 Everpop3,23920,디지털/가전,음향가전,브리츠 E ##ver ##p ##o ##p ##3
1629,1731,KAN 케이안 갤럭시워치 니트 스트랩 케이스 세트,15900,디지털/가전,휴대폰액세서리,KAN 케이안 갤럭시워치 니트 스트랩 케이스 세트
1630,118,폴햄 공용 리버시블 해비 후리스 점퍼 PHD4JP3219,39900,패션의류,남성의류,폴햄 공용 리버시블 해비 후 ##리스 점퍼 PHD4JP ##32 ##19
1631,1021,삼성전자 갤럭시탭 A9 플러스 SM-X210N WIFI 64GB,328990,디지털/가전,태블릿PC,삼성전자 갤럭시탭 A ##9 플러스 SM - X ##210 ##N WIFI 64GB
1632,18,더엣지 23FW 폭스퍼 야상 롱 구스다운,210340,패션의류,여성의류,더엣지 23FW 폭스퍼 야상 롱 구스다운
1633,936,리스트 유니크 플리츠 미디 스커트 TWWSKN82020,95200,패션의류,여성의류,리스트 유니 ##크 플리츠 미디 스커트 TWW ##SK ##N82020
1634,1065,삼성전자 갤럭시탭 갤럭시탭S6 10.4 Lite WiFi 64G (SM-P610),451350,디지털/가전,태블릿PC,삼성전자 갤럭시탭 갤럭시탭S ##6 10 . 4 Lite WiFi 64G ( SM - P ##610 )
1635,1591,돌피 고주파마사지기 갈바닉 마사지기 뷰티디바이스 얼굴 피부관리기,29800,디지털/가전,이미용가전,돌 ##피 고주파마사지기 갈바닉 마 ##사지기 뷰티디바이스 얼굴 피부관리기
1636,387,1만원인하 더엣지 23FW 하트넥 니트 뷔스티에 2종,43920,패션의류,여성의류,1만원인하 더엣지 23FW 하트 ##넥 니트 뷔 ##스티 ##에 2종
1637,1301,삼성전자 스마트모니터 M7 S32BM700,453480,디지털/가전,모니터,삼성전자 스마트모니터 M7 S32BM ##700
1638,401,벨로아 밴딩팬츠 (세가지기장) 와이드 조거 코듀로이 골덴 바지 키작녀 키큰여자 가을 겨울,42000,패션의류,여성의류,벨로아 밴딩 ##팬츠 ( 세 ##가지기장 ) 와이드 조거 코듀로이 골덴 바지 키작녀 키 ##큰 ##여 ##자 가을 겨울
1639,1401,로지텍 MX MASTER 3S,112900,디지털/가전,주변기기,로지텍 MX MA ##S ##TER 3S
1640,1487,케이탑 케이베스트 USB C타입 TO HDMI 케이블,13300,디지털/가전,PC부품,케이탑 케이베스트 USB C타입 TO HDMI 케이블
1641,1293,Apple 에어팟 2세대 (MV7N2AM/A),139900,디지털/가전,음향가전,Apple 에어팟 2세대 ( MV7N ##2 ##AM / A )
1642,544,지오지아 남성 루즈핏 반집업 AAD4EU1104,41170,패션의류,남성의류,지오지아 남성 루즈핏 반집업 AA ##D4 ##EU1104
1643,87,나이키 조거팬츠 맨투맨 후드티 트레이닝복 세트 기모 후디 일자 바지 츄리닝,29000,패션의류,남성의류,나이키 조거팬츠 맨투맨 후드티 트레이닝복 세트 기모 후디 일자 바지 츄리닝
1644,447,나이키 써마 핏 리펠 에어로레이어 A DD5645-010,27000,패션의류,남성의류,나이키 써마 핏 리펠 에어로 ##레이어 A DD ##56 ##45 - 010
1645,1990,AMD 라이젠 7 5800X3D 버미어,437940,디지털/가전,PC부품,AMD 라이젠 7 5800 ##X3D 버미어
1646,1250,로랜텍 L자형 100W 5A C to C PD 초고속충전 케이블,4900,디지털/가전,휴대폰액세서리,로랜텍 L ##자 ##형 100W 5A C to C PD 초고속충전 케이블
1647,1879,닌텐도 스위치 OLED 스칼렛 바이올렛 에디션,372950,디지털/가전,게임기/타이틀,닌텐도 스위치 OLED 스칼렛 바이올렛 에디션
1648,1614,웨이코스 씽크웨이 X VGN TV99 유무선 99배열 기계식 키보드,139000,디지털/가전,주변기기,웨이코스 씽크웨이 X V ##GN T ##V ##99 유무선 99 ##배 ##열 기계식 키보드
1649,306,GENERALIDEA GNRL 에센셜 케이블 가디건 woman essential cable cardigan WBD1L04502,34850,패션의류,여성의류,GENERALIDEA GNRL 에센셜 케이블 가디건 w ##o ##m ##an e ##ss ##ent ##i ##al c ##able c ##ar ##d ##ig ##an WB ##D1 ##L04 ##502
1650,434,스타일업 일본1위 거들 웨딩 촬영 드레스 보정속옷 똥배팬티 뱃살 복부 힙업 롱 허벅지,46800,패션의류,여성언더웨어/잠옷,스타일 ##업 일본 ##1 ##위 거 ##들 웨딩 촬 ##영 드레스 보정속옷 똥 ##배 ##팬티 뱃 ##살 복 ##부 힙 ##업 롱 허벅 ##지
1651,496,게스 남성 청바지 스트레이트 슬림핏 테이퍼드진 스판 남자 기모 데님 진청 중청 블랙진,55900,패션의류,남성의류,게스 남성 청바지 스트레이트 슬림핏 테이퍼드 ##진 스판 남자 기모 데님 진 ##청 중 ##청 블랙진
1652,176,폴햄 여성 와이드 코듀로이 팬츠 PHD4PP2099,25640,패션의류,여성의류,폴햄 여성 와이드 코듀로이 팬츠 PHD4PP20 ##99
1653,98,기획 23FW 에꼴드파리 웨이브 퀼팅 패딩 3종 자켓 워머,34880,패션의류,여성의류,기획 23FW 에 ##꼴 ##드 ##파리 웨이 ##브 퀼팅 패딩 3종 자켓 워머
1654,1938,기가바이트 B550M AORUS ELITE 제이씨현,124970,디지털/가전,PC부품,기가바이트 B ##550 ##M AO ##RU ##S EL ##IT ##E 제이씨현
1655,42,남자팬티 사각 무봉제 심리스 드로즈 면팬티 남자속옷,3400,패션의류,남성언더웨어/잠옷,남자팬티 사각 무봉제 심리스 드로즈 면팬티 남자속옷
1656,1763,레노버 Xiaoxin Pad Pro 12.7 2023 WIFI 8 + 128GB,270000,디지털/가전,태블릿PC,레노버 X ##i ##a ##o ##x ##in Pa ##d Pro 12 . 7 2023 WIFI 8 + 128GB
1657,191,셀렙샵에디션 셀렙샵 에디션 리버시블 FAUX 밍크 23PRE,41895,패션의류,여성의류,셀렙샵 ##에디션 셀렙샵 에디션 리버시블 FAUX 밍크 23 ##P ##RE
1658,149,리스트 금장 버튼 라펠 칼라 원피스 TWWOPM80010,62000,패션의류,여성의류,리스트 금장 버튼 라펠 칼라 원피스 TWWOP ##M800 ##10
1659,646,쉬즈미스 SHESMISS 더블 미디 핸드메이드 울코트,58014,패션의류,여성의류,쉬즈미스 SH ##ES ##MI ##S ##S 더블 미디 핸드메이드 울코트
1660,1203,아이엠듀 애플워치 메탈 마그네틱 스트랩 루프 밴드,6900,디지털/가전,휴대폰액세서리,아이엠듀 애플워치 메탈 마그네틱 스트랩 루프 밴드
1661,1964,아이엠듀 갤럭시 Z플립5 강화유리 액정 보호 필름 3매 세트,13350,디지털/가전,휴대폰액세서리,아이엠듀 갤럭시 Z플립5 강화유리 액정 보호 필름 3매 세트
1662,694,미쏘 부클 라운드넥 숏 자켓 MIWJKDV0PB,44900,패션의류,여성의류,미쏘 부클 라운드넥 숏 자켓 MIW ##JK ##DV ##0 ##P ##B
1663,154,리스트 폭스퍼 벨티드 구스다운 롱 패딩 TSGJPM82520,260130,패션의류,여성의류,리스트 폭스퍼 벨티드 구스다운 롱 패딩 TSGJP ##M8 ##2520
1664,1426,폰트리 힐링쉴드 모니터 블루라이트차단 거치식 정보보안 필터,67800,디지털/가전,PC액세서리,폰트리 힐링쉴드 모니터 블루 ##라이트 ##차단 거치 ##식 정보보안 필터
1665,629,23FW 아리스토우 남성 클라우드패딩 자켓 2종,28350,패션의류,남성의류,23FW 아리스토우 남성 클라우드패딩 자켓 2종
1666,1785,갤럭시 S24 울트라 케이스 카드 수납 투명 맥세이프 플러스,14980,디지털/가전,휴대폰액세서리,갤럭시 S24 울트라 케이스 카드 수납 투명 맥세이프 플러스
1667,796,라코스테 남성 라운드넥 니트 스토어 케이블 풀오버 AH616E-53N SMI,106810,패션의류,남성의류,라코스테 남성 라운드넥 니트 스토어 케이블 풀오버 AH ##61 ##6 ##E - 53N SMI
1668,821,하이웨스트 밴딩슬랙스 핀턱 정장 밴딩 와이드팬츠 여성기모바지 겨울 여자슬랙스 통바지 블랙 베이지,35800,패션의류,여성의류,하이웨스트 밴딩슬랙스 핀턱 정장 밴딩 와이드팬츠 여성 ##기모 ##바지 겨울 여자슬랙스 통 ##바지 블랙 베이지
1669,354,온앤온 퍼카라 컬팅 숏 패딩점퍼 NJP3WM937,94620,패션의류,여성의류,온앤온 퍼카라 컬 ##팅 숏 패딩점퍼 NJP3WM9 ##37
1670,1951,올리빙 모니터 받침대 원목 듀얼용 보조 1단,3900,디지털/가전,모니터주변기기,올 ##리 ##빙 모니터 받침대 원목 듀얼용 보조 1 ##단
1671,413,리스트 캐시미어 오픈 핸드메이드 코트 TWHCTM80150,77750,패션의류,여성의류,리스트 캐시미어 오픈 핸드메이드 코트 TWHCTM801 ##50
1672,1408,아이엠듀 GaN 핸드폰 접지 고속충전기 65W PD 멀티 C타입 노트북 초고속 아이폰 충전기,30050,디지털/가전,휴대폰액세서리,아이엠듀 GaN 핸드폰 접지 고속충전기 65W PD 멀티 C타입 노트북 초고속 아이폰 충전기
1673,1361,(3초 자동발송 PC정품 스팀 한글판) Palworld 팔월드 NA 팰월드,16400,디지털/가전,게임기/타이틀,( 3 ##초 자동발송 PC ##정품 스팀 한글판 ) Palworld 팔월드 NA 팰월드
1674,595,폴햄 여성 리버시블 이글루 후드 플리스 패딩 점퍼 PHC4JP2910,32300,패션의류,여성의류,폴햄 여성 리버시블 이 ##글 ##루 후드 플리스 패딩 점퍼 PHC4JP ##2910
1675,967,론론 NUIT D ETE SWEATSHIRT,38500,패션의류,여성의류,론 ##론 N ##UI ##T D E ##TE SW ##EA ##TS ##H ##IR ##T
1676,1565,삼성전자 오디세이 G5 C27G54T,286000,디지털/가전,모니터,삼성전자 오디세이 G5 C27 ##G54T
1677,501,라방 10 라벤 리본단추 퍼프소매 크롭 브이넥 가디건 C,33120,패션의류,여성의류,라 ##방 10 라 ##벤 리본 ##단 ##추 퍼프 ##소매 크롭 브이넥 가디건 C
1678,405,모르간 69 900원 MORGAN 세미 부츠컷 팬츠,37080,패션의류,여성의류,모르간 69 900원 MORGAN 세미 부츠컷 팬츠
1679,94,지오다노 GIORDANO 브러시드 테리 풀오버 맨투맨 022930,21600,패션의류,남성의류,지오다노 GIORDANO 브러시드 테리 풀오버 맨투맨 0 ##229 ##30
1680,168,블루핏 FIT 스페인 라도마 리버시블 롱 무스탕,1065000,패션의류,여성의류,블루핏 FIT 스페인 라도마 리버시블 롱 무스탕
1681,380,버커루 23FW 파격초 1 1 기모셋업 4종 남성,44490,패션의류,남성의류,버커루 23FW 파격초 1 1 기모셋업 4종 남성
1682,809,미즈노 구스다운 맨투맨 32YE265109 32YE265138,62080,패션의류,남성의류,미즈노 구스다운 맨투맨 32YE265 ##109 32YE265 ##138
1683,1949,로지텍 M331 무소음,23300,디지털/가전,주변기기,로지텍 M ##33 ##1 무소음
1684,641,(국내 매장판)아디다스 오리지날 파이어버드 져지 트랙탑 트랙팬츠,59900,패션의류,남성의류,( 국내 매장판 ) 아디다스 오리지 ##날 파 ##이어 ##버 ##드 져 ##지 트랙 ##탑 트랙 ##팬츠
1685,1982,LG전자 톤플러스 HBS-PL5,85480,디지털/가전,음향가전,LG전자 톤 ##플러스 H ##B ##S - PL ##5
1686,597,나이키 스우시 풀집 트레이닝 세트 츄리닝 집업 조거팬츠,54000,패션의류,여성의류,나이키 스우시 풀집 트레이닝 세트 츄리닝 집업 조거팬츠
1687,734,예일 2 TONE ARCH HOODIE YA8HD1071GR,29900,패션의류,남성의류,예 ##일 2 TO ##NE AR ##CH HOODIE Y ##A ##8 ##HD ##10 ##71 ##GR
1688,787,기장선택 시즌 하이웨스트 세미 와이드 청바지 4C,21750,패션의류,여성의류,기장선택 시즌 하이웨스트 세미 와이드 청바지 4 ##C
1689,1658,앤커 ANKER 스페이스 원 A3035,88580,디지털/가전,음향가전,앤커 ANKER 스페이스 원 A ##303 ##5
1690,919,케네스레이디 E567 플리티드 더블 미디 원피스 EWOPMK0200,73220,패션의류,여성의류,케네스레이디 E ##56 ##7 플 ##리 ##티드 더블 미디 원피스 EWOPMK ##02 ##00
1691,608,정품100 스파이더 선물 트레이닝 셋업 23 SPGPCNFP306UBLK,59000,패션의류,남성의류,정품100 스파이더 선물 트레이닝 셋업 23 SP ##GP ##C ##N ##FP ##30 ##6 ##UB ##L ##K
1692,1440,로지텍 로지텍G G933s 무선 7.1 LIGHTSYNC 게이밍 헤드셋,159080,디지털/가전,멀티미디어장비,로지텍 로지텍G G9 ##33 ##s 무선 7 . 1 LIGHTSYNC 게이밍 헤드셋
1693,817,에디션 3M 페더리스 헤비 점퍼 3종 NNC4JJ1993,44440,패션의류,남성의류,에디션 3M 페더 ##리스 헤비 점퍼 3종 NN ##C4 ##JJ ##199 ##3
1694,26,수면잠옷 겨울 커플잠옷 원피스 피치기모 여성 파자마,18900,패션의류,여성언더웨어/잠옷,수면잠옷 겨울 커플잠옷 원피스 피치기모 여성 파자마
1695,1143,삼성전자 갤럭시S23울트라 5G 256GB [자급제],1340650,디지털/가전,휴대폰,삼성전자 갤럭시S23울트라 5G 256GB [ 자급제 ]
1696,1385,재원전자 BD8002S,43900,디지털/가전,주방가전,재원전자 BD ##800 ##2S
1697,1891,아이엠듀 5포트 140W 펜타 C타입 고속 충전기,52000,디지털/가전,휴대폰액세서리,아이엠듀 5 ##포트 14 ##0 ##W 펜 ##타 C타입 고속 충전기
1698,1766,LG전자 LG그램 16ZD90RU-GX56K,1262860,디지털/가전,노트북,LG전자 LG그램 16 ##ZD90RU - GX56K
1699,1097,Apple 아이패드 9세대 WIFI 64G 스페이스 그레이 (MK2K3KH/A),422930,디지털/가전,태블릿PC,Apple 아이패드 9세대 WIFI 64G 스페이스 그레이 ( MK2K3KH / A )
1700,820,시크폭스 기모Ver 에쉬드그레이 와이드데님팬츠,22890,패션의류,여성의류,시크 ##폭스 기모 ##V ##er 에 ##쉬드 ##그레이 와이드 ##데님 ##팬츠
1701,1369,샌디스크 microSDXC Class10 Ultra A1,7480,디지털/가전,카메라/캠코더용품,샌디스크 microSDXC Class10 Ultra A1
1702,334,탑텐 여성 플리스 베이직 스웨트셔츠 MSC4TR2901,10760,패션의류,여성의류,탑텐 여성 플리스 베이직 스웨트셔츠 MSC4 ##TR29 ##01
1703,30,폴햄 여성 오로라 데일리 숏 푸퍼 PHD4JP2419KH,39900,패션의류,여성의류,폴햄 여성 오 ##로 ##라 데일리 숏 푸퍼 PHD4JP24 ##19 ##KH
1704,132,펠틱스 23FW 펠틱스 여성 패딩 팬츠 3종,51020,패션의류,여성의류,펠틱스 23FW 펠틱스 여성 패딩 팬츠 3종
