,title,lprice,category1,category2,title_sentencePiece,title_bertWP
1721,주파집 2in1 오토박스 JAC01,89000,디지털/가전,자동차기기,▁주 파 집 ▁2 in 1 ▁오 토 박 스 ▁J A C 01,주파집 2 ##in1 오토 ##박스 JA ##C ##01
1722,자체제작 코튼 플레어 레이어드 나시 롱원피스,38900,패션의류,여성의류,▁자체제작 ▁코튼 ▁플레어 ▁레이어드 ▁나시 ▁롱원피스,자체제작 코튼 플레어 레이어드 나시 롱원피스
1723,올스텐 커피포트 전기 티 포트 무선 주전자,29000,디지털/가전,주방가전,▁ 올 스 텐 ▁커 피 포트 ▁전 기 ▁티 ▁포 트 ▁무 선 ▁주 전 자,올스텐 커 ##피 ##포트 전기 티 포 ##트 무선 주 ##전자
1724,젠하이저 모멘텀 4세대 무선 M4AEBT,354900,디지털/가전,음향가전,▁ 젠 하 이 저 ▁모 <unk> 텀 ▁4 세 대 ▁무 선 ▁M 4 A E B T,젠하이저 모 ##멘 ##텀 4세대 무선 M ##4A ##E ##BT
1725,AMD 라이젠 7 5800X3D 버미어,437940,디지털/가전,PC부품,▁A MD ▁라 이 젠 ▁7 ▁5 8 00 X 3D ▁버 미어,AMD 라이젠 7 5800 ##X3D 버미어
1726,리스트 벨티드 핸드메이드 맥 코트 TWHCTM80080,110000,패션의류,여성의류,▁리스트 ▁벨티드 ▁핸드메이드 ▁맥 ▁코트 ▁TWHCTM800 8 0,리스트 벨티드 핸드메이드 맥 코트 TWHCTM800 ##80
1727,아이엠듀 C타입 고속충전 케이블 LED 플렉시블,3700,디지털/가전,휴대폰액세서리,▁아 이 엠 듀 ▁C 타 입 ▁고 속 <unk> 전 ▁케이블 ▁LE D ▁플 렉 시블,아이엠듀 C타입 고속충전 케이블 LED 플렉시블
1728,폴햄 여성 에코 퀼팅 점퍼 PHD4JP2040,28420,패션의류,여성의류,▁폴햄 ▁여성 ▁에코 ▁퀼팅 ▁점퍼 ▁PHD4JP 20 4 0,폴햄 여성 에코 퀼팅 점퍼 PHD4JP ##20 ##40
1729,한글과컴퓨터 한컴오피스 2024 가정용,94890,디지털/가전,소프트웨어,▁ 한 글 과 컴 퓨 터 ▁ 한 컴 오 피스 ▁202 4 ▁가 정 용,한글과컴퓨터 한컴오피스 2024 가정용
1730,마이데몬 김유정 블라우스 시스루 옷 리본 1화 도도희 화이트,62400,패션의류,여성의류,▁마이데몬 ▁김 유 정 ▁블라우 스 ▁시스루 ▁ 옷 ▁리본 ▁1 화 ▁도도희 ▁화이트,마이데몬 김 ##유 ##정 블라우스 시스루 옷 리본 1 ##화 도도희 화이트
1731,팅크웨어 아이나비 Z7000 (2채널),123860,디지털/가전,자동차기기,▁ 팅 크 웨어 ▁아 이 나 비 ▁Z 7 000 ▁( 2 <unk> 널 ),팅크웨어 아이나비 Z ##7000 ( 2채널 )
1732,르샵 핸드메이드 뒤턱 코트 LB41HC0604A,67200,패션의류,여성의류,▁르샵 ▁핸드메이드 ▁ 뒤 턱 ▁코트 ▁LB41HC 06 04 A,르샵 핸드메이드 뒤 ##턱 코트 LB41HC ##06 ##04 ##A
1733,온앤온 퍼카라 컬팅 숏 패딩점퍼 NJP3WM937,94620,패션의류,여성의류,▁온앤온 ▁퍼카라 ▁컬 팅 ▁숏 ▁패딩점퍼 ▁NJP3W M 9 37,온앤온 퍼카라 컬 ##팅 숏 패딩점퍼 NJP3WM9 ##37
1734,(3초 자동발송 PC정품 스팀 한글판) Palworld 팔월드 NA 팰월드,16400,디지털/가전,게임기/타이틀,▁( 3 초 ▁자 동 발 송 ▁P C 정 품 ▁스 <unk> ▁ 한 글 판 ) ▁P al w or l d ▁ 팔 월 드 ▁N A ▁ <unk> 월 드,( 3 ##초 자동발송 PC ##정품 스팀 한글판 ) Palworld 팔월드 NA 팰월드
1735,AMD 라이젠5-5세대 7600 라파엘,233490,디지털/가전,PC부품,▁A MD ▁라 이 젠 5 - 5 세 대 ▁7 6 00 ▁라 파 엘,AMD 라이젠5 - 5세대 7 ##600 라파엘
1736,이소닉 MQ-U310,46500,디지털/가전,학습기기,▁이 소 닉 ▁M Q - U 3 10,이 ##소닉 MQ - U ##310
1737,애플 에어팟 프로 2세대 에어팟프로2 국내정품 MQD83KH/A 당일배송,279000,디지털/가전,음향가전,▁ <unk> 플 ▁에어 <unk> ▁프로 ▁2 세 대 ▁에어 <unk> 프 로 2 ▁국내 정 품 ▁M Q D 8 3 K H / A ▁당일 배 송,애플 에어팟 프로 2세대 에어팟프로2 국내 ##정품 MQD83KH / A 당일 ##배송
1738,SIEK 플레이스테이션 플레이스테이션5 슬림 디지털 에디션,543840,디지털/가전,게임기/타이틀,▁S I E K ▁플 레이 스테 이 션 ▁플 레이 스테 이 션 5 ▁슬림 ▁디 지 털 ▁에디션,SIEK 플레이스테이션 플레이스테이션5 슬림 디지털 에디션
1739,LG전자 2021 LED 울트라 HD 4K 163cm (65UR642S0NC),903300,디지털/가전,영상가전,▁L G 전 자 ▁202 1 ▁LE D ▁울 트 라 ▁H D ▁4 K ▁1 6 3 c m ▁( 65 UR 6 4 2 S 0 N C ),LG전자 2021 LED 울트라 HD 4K 163cm ( 6 ##5 ##UR ##6 ##4 ##2S ##0 ##NC )
1740,Apple 아이패드 에어 5세대 WIFI 64G,759890,디지털/가전,태블릿PC,▁A p p le ▁아 이 패 드 ▁에어 ▁5 세 대 ▁W I F I ▁6 4 G,Apple 아이패드 에어 5세대 WIFI 64G
1741,삼성전자 삼성 SL-M2077F 정품토너포함,168060,디지털/가전,주변기기,▁삼 성 전 자 ▁삼 성 ▁S L - M 20 77 F ▁정품 토 너 포 <unk>,삼성전자 삼성 SL - M20 ##77 ##F 정품토너포함
1742,이벤트속옷 섹시 옆트임 슬립 란제리 야한 빅사이즈 원피스 잠옷,13900,패션의류,여성언더웨어/잠옷,▁이벤트속옷 ▁섹시 ▁ 옆 트 임 ▁슬립 ▁란제리 ▁야한 ▁빅사이즈 ▁원피스 ▁잠옷,이벤트속옷 섹시 옆 ##트 ##임 슬립 란제리 야한 빅사이즈 원피스 잠옷
1743,디지지 파스텔 방수 가죽 마우스 장패드,11400,디지털/가전,PC액세서리,▁디 지 지 ▁파스텔 ▁방수 ▁가 죽 ▁마 우 스 ▁장 패 드,디지지 파스텔 방수 가죽 마우스 장패드
1744,VOV 보브 폭스 퍼 카라 구스다운 푸퍼 7153417010,116900,패션의류,여성의류,▁VOV ▁보브 ▁폭스 ▁퍼 ▁카라 ▁구스다운 ▁푸퍼 ▁7153 417 01 0,VOV 보브 폭스 퍼 카라 구스다운 푸퍼 7153417 ##010
1745,말랑하니 아기신생아 백색소음기 꿀잠 수면교육,36900,디지털/가전,학습기기,▁ <unk> 랑 하 니 ▁아 기 신 생 아 ▁백 색 소 음 기 ▁ <unk> 잠 ▁수면 <unk> 육,말 ##랑 ##하 ##니 아 ##기 ##신 ##생 ##아 백 ##색 ##소음 ##기 꿀 ##잠 수면 ##교 ##육
1746,나이키 조거팬츠 기모 맨투맨 후드티 후드집업 트레이닝복 세트 셋업,56900,패션의류,남성의류,▁나이키 ▁조거팬츠 ▁기모 ▁맨투맨 ▁후드티 ▁후드집업 ▁트레이닝복 ▁세트 ▁셋업,나이키 조거팬츠 기모 맨투맨 후드티 후드집업 트레이닝복 세트 셋업
1747,아이엠듀 갤럭시 S24 울트라 액정보호필름 자가복원 리얼핏 포밍 플러스 3매,11400,디지털/가전,휴대폰액세서리,▁아 이 엠 듀 ▁ <unk> <unk> 시 ▁S 24 ▁울 트 라 ▁ 액 정 보 호 필 름 ▁자 가 복 원 ▁리얼 핏 ▁포 밍 ▁플 러 스 ▁3매,아이엠듀 갤럭시 S24 울트라 액정보호필름 자가복원 리얼핏 포밍 플러스 3매
1748,마이크로소프트 Windows 10 Pro,33000,디지털/가전,소프트웨어,▁마이 크 로 소 프트 ▁W in d ow s ▁10 ▁P r o,마이크로소프트 Windows 10 Pro
1749,폰트리 힐링쉴드 갤럭시 S24 울트라 3D 풀커버 9H 사생활 정보보안 강화유리필름,14220,디지털/가전,휴대폰액세서리,▁ 폰 트 리 ▁ 힐 링 <unk> 드 ▁ <unk> <unk> 시 ▁S 24 ▁울 트 라 ▁3 D ▁풀 커 버 ▁9 H ▁사 생 <unk> ▁정 보 보 안 ▁강 화 유 리 필 름,폰트리 힐링쉴드 갤럭시 S24 울트라 3D 풀커버 9H 사생활 정보보안 강화유리필름
1750,칼하트 덕 디트로이트 자켓 103828,112320,패션의류,남성의류,▁칼하트 ▁덕 ▁디트로이트 ▁자켓 ▁103 8 28,칼하트 덕 디트로이트 자켓 10 ##38 ##28
1751,마이크로소프트 오피스 365 Home,34000,디지털/가전,소프트웨어,▁마이 크 로 소 프트 ▁오 피스 ▁3 65 ▁H o m e,마이크로소프트 오피스 365 Home
1752,1+1 15컬러 여성 이너목폴라 얇은목티 텐셀폴라티,15500,패션의류,여성의류,▁1+1 ▁15 컬러 ▁여성 ▁이너 목 폴라 ▁얇은 목티 ▁텐셀 폴라 티,1 + 1 15 ##컬러 여성 이너 ##목 ##폴라 얇은 ##목티 텐셀 ##폴라 ##티
1753,언더포유 남성드로즈 기능성 모달 쿨 드로우즈 남자팬티 단품,2900,패션의류,남성언더웨어/잠옷,▁언더 포 유 ▁남성드로즈 ▁기능성 ▁모달 ▁쿨 ▁드 로우 즈 ▁남자팬티 ▁단 품,언더 ##포 ##유 남성드로즈 기능성 모달 쿨 드 ##로우 ##즈 남자팬티 단품
1754,삼성전자 갤럭시S23 5G 512GB [자급제],959000,디지털/가전,휴대폰,▁삼 성 전 자 ▁ <unk> <unk> 시 S 23 ▁5 G ▁5 12 G B ▁[ 자 급 제 ],삼성전자 갤럭시S23 5G 512GB [ 자급제 ]
1755,탑텐 여성 슈퍼 에어 숏다운 점퍼 MSD4JP2902,73630,패션의류,여성의류,▁탑텐 ▁여성 ▁슈퍼 ▁에어 ▁숏다운 ▁점퍼 ▁MSD4 JP 29 02,탑텐 여성 슈퍼 에어 숏다운 점퍼 MSD4 ##JP29 ##02
1756,SPAO 담곰이 집이 제일 좋담곰 수면잠옷BLACK SPPPD4VU02,24950,패션의류,여성언더웨어/잠옷,▁SPAO ▁ 담곰 이 ▁집 이 ▁제 일 ▁좋 담곰 ▁수면잠옷 B LA CK ▁SPPPD4VU 02,SPAO 담 ##곰 ##이 집 ##이 제 ##일 좋 ##담 ##곰 수면잠옷 ##BL ##A ##CK SPPPD4VU ##02
1757,게이밍 조립컴퓨터 롤 서든어택 오버워치 배틀그라운드 배그 조립PC 컴퓨터본체,430000,디지털/가전,PC,▁ 게 이 밍 ▁조 립 컴 퓨 터 ▁ 롤 ▁ 서 든 어 택 ▁오 버 워 치 ▁배 틀 그 라 운 드 ▁배 그 ▁조 립 P C ▁컴 퓨 터 본 체,게이밍 조립컴퓨터 롤 서 ##든 ##어 ##택 오버워치 배 ##틀 ##그라 ##운드 배그 조립PC 컴퓨터본체
1758,알파스캔 AOC Q32V3S 75 무결점,289000,디지털/가전,모니터,▁알 파 스 <unk> ▁A OC ▁ Q 3 2 V 3 S ▁7 5 ▁무 결 점,알파스캔 AOC Q ##32 ##V ##3 ##S 75 무결점
1759,프로젝트엠 남성 스웨이드 무스탕 EPD4JJ1220,90440,패션의류,남성의류,▁프로젝트엠 ▁남성 ▁스웨 이드 ▁무스탕 ▁EPD4JJ 1 22 0,프로젝트엠 남성 스웨 ##이드 무스탕 EPD4JJ ##12 ##20
1760,탑텐 TOPTEN 공용 플란넬 라운지웨어 SET-UP MSC4UI3001,18280,패션의류,남성언더웨어/잠옷,▁탑텐 ▁TOPTEN ▁공용 ▁플란넬 ▁라운지웨어 ▁SET-UP ▁MSC4UI 3 001,탑텐 TOPTEN 공용 플란넬 라운지웨어 SET - UP MSC4UI ##3001
1761,아라시비전 인스타360 X3,584730,디지털/가전,카메라/캠코더용품,▁아 라 시 비 전 ▁인 스 타 36 0 ▁ X 3,아라시비전 인스타360 X ##3
1762,쿠쿠전자 CUCKOO CRP-KHTS1060FD 트윈프레셔,278180,디지털/가전,주방가전,▁쿠 쿠 전 자 ▁C U CK O O ▁C R P - K H TS 10 6 0 F D ▁트 윈 프 레 셔,쿠쿠전자 CUCKOO CRP - KH ##TS ##106 ##0 ##FD 트윈프레셔
1763,삼성전자 삼성 갤럭시탭 S6 라이트 10.4 WiFi 64G,305900,디지털/가전,태블릿PC,▁삼 성 전 자 ▁삼 성 ▁ <unk> <unk> 시 탭 ▁S 6 ▁라이트 ▁10 . 4 ▁W i F i ▁6 4 G,삼성전자 삼성 갤럭시탭 S ##6 라이트 10 . 4 WiFi 64G
1764,오조이 길이 사이즈다양 밍크융기모 코듀로이 2타입 와이드 카고 포켓 골덴 팬츠,22500,패션의류,여성의류,▁오조이 ▁ 길 이 ▁사이즈 다 양 ▁밍크 융 기모 ▁코듀로이 ▁2 타 입 ▁와이드 ▁카고 ▁포켓 ▁골덴 ▁팬츠,오조이 길 ##이 사이즈 ##다 ##양 밍크 ##융 ##기모 코듀로이 2 ##타입 와이드 카고 포켓 골덴 팬츠
1765,지오지아 남성 루즈핏 반집업 AAD4EU1104,41170,패션의류,남성의류,▁지오지아 ▁남성 ▁루즈핏 ▁반집업 ▁AA D4 EU 11 04,지오지아 남성 루즈핏 반집업 AA ##D4 ##EU1104
1766,로지텍 K580,35370,디지털/가전,주변기기,▁로 지 텍 ▁K 58 0,로지텍 K5 ##80
1767,캐논 G2910 빌트인 정품 무한잉크,144000,디지털/가전,주변기기,▁캐 논 ▁G 291 0 ▁ <unk> 트 인 ▁정품 ▁무 한 잉 크,캐논 G ##2910 빌 ##트 ##인 정품 무한잉크
1768,보브 리얼 퍼 후드 구스다운 패딩 점퍼 7122417505,191800,패션의류,여성의류,▁보브 ▁리얼 ▁퍼 ▁후드 ▁구스다운 ▁패딩 ▁점퍼 ▁7122417 5 05,보브 리얼 퍼 후드 구스다운 패딩 점퍼 7122417 ##50 ##5
1769,모르간 23FW MORGAN 뉴 윈터 라운드 니트 4종,15690,패션의류,여성의류,▁모르간 ▁23FW ▁MORGAN ▁뉴 ▁윈터 ▁라운드 ▁니트 ▁4종,모르간 23FW MORGAN 뉴 윈터 라운드 니트 4종
1770,파인디지털 파인뷰 LXQ500 POWER (2채널),300000,디지털/가전,자동차기기,▁파 인 디 지 털 ▁파 인 <unk> ▁L X Q 5 00 ▁P O W ER ▁( 2 <unk> 널 ),파인디지털 파인뷰 L ##XQ ##500 POWER ( 2채널 )
1771,신지모루 침대 논슬립 자바라 거치대,19000,디지털/가전,휴대폰액세서리,▁신 지 모 루 ▁ <unk> 대 ▁논 슬 립 ▁자 바 라 ▁거 치 대,신지모루 침대 논슬립 자바라 거치대
1772,ab.f.z ab f z ab f z 벨 스탠드카라 퍼자켓 AEX4HJ11K,93450,패션의류,여성의류,▁ab . f . z ▁ab ▁f ▁z ▁ab ▁f ▁z ▁벨 ▁스탠드카라 ▁퍼 자켓 ▁AE X 4 H J 11 K,ab . f . z ab f z ab f z 벨 스탠드카라 퍼 ##자켓 AE ##X ##4 ##H ##J ##11 ##K
1773,부드러운 도톰 골지 라운드 미디 롱 니트 원피스 봄 가을 겨울 3COLOR,38000,패션의류,여성의류,▁부드러운 ▁도톰 ▁골지 ▁라운드 ▁미디 ▁롱 ▁니트 ▁원피스 ▁봄 ▁가을 ▁겨울 ▁3 COL OR,부드러운 도톰 골지 라운드 미디 롱 니트 원피스 봄 가을 겨울 3 ##C ##OL ##OR
1774,샌디스크 Cruzer Blade Z50,4351,디지털/가전,저장장치,▁ <unk> 디 스 크 ▁C r u z er ▁B l a d e ▁Z 50,샌디스크 C ##r ##u ##z ##er Bla ##d ##e Z ##50
1775,삼성전자 삼성 DM500TFA-A58A,948000,디지털/가전,PC,▁삼 성 전 자 ▁삼 성 ▁D M 5 00 T F A - A 58 A,삼성전자 삼성 DM500 ##T ##F ##A - A58A
1776,캐논 G7X Mark III,941890,디지털/가전,카메라/캠코더용품,▁캐 논 ▁G 7 X ▁M ar k ▁I I I,캐논 G7 ##X Mark III
1777,로지텍 MX KEYS S,137390,디지털/가전,주변기기,▁로 지 텍 ▁MX ▁K E Y S ▁S,로지텍 MX K ##EY ##S S
1778,캐논 MF645cx 정품토너포함,504000,디지털/가전,주변기기,▁캐 논 ▁M F 6 45 c x ▁정품 토 너 포 <unk>,캐논 M ##F ##645 ##c ##x 정품토너포함
1779,KAN 케이안 갤럭시워치 스트랩 6 5 4 프로 클래식 액티브 2 호환 가죽 디버클 시계줄 밴드,31900,디지털/가전,휴대폰액세서리,▁K AN ▁케이 안 ▁ <unk> <unk> 시 워 치 ▁스트 랩 ▁6 ▁5 ▁4 ▁프로 ▁클래식 ▁ 액티브 ▁2 ▁ 호 <unk> ▁가 죽 ▁디 버 클 ▁시 계 줄 ▁ 밴드,KAN 케이안 갤럭시워치 스트랩 6 5 4 프로 클래식 액티브 2 호환 가죽 디 ##버 ##클 시계줄 밴드
1780,삼성전자 갤럭시북4 프로 NT940XGQ-A51A,1599660,디지털/가전,노트북,▁삼 성 전 자 ▁ <unk> <unk> 시 <unk> 4 ▁프로 ▁N T 9 4 0 X G Q - A 51 A,삼성전자 갤럭시북4 프로 NT940 ##X ##GQ - A51A
1781,브라 스포츠브라 패드일체형 노와이어 심리스 누디 브라탑 골프 비비안 하이스토어,9900,패션의류,여성언더웨어/잠옷,▁브라 ▁스포츠브라 ▁패드 일 체형 ▁노와이어 ▁심리스 ▁누디 ▁브라탑 ▁골 프 ▁비비안 ▁하이스토어,브라 스포츠브라 패드 ##일 ##체형 노와이어 심리스 누디 브라탑 골 ##프 비비안 하이스토어
1782,LG전자 스탠바이미 2021 LED FHD 68cm (27ART10AKPL),884900,디지털/가전,영상가전,▁L G 전 자 ▁스탠 바이 미 ▁202 1 ▁LE D ▁F HD ▁6 8 c m ▁( 27 AR T 10 A K P L ),LG전자 스탠바이미 2021 LED FHD 68cm ( 27ART10 ##A ##K ##PL )
1783,나이스클랍 슬림핏 롱 다운 N234YWDA12,148410,패션의류,여성의류,▁나이스클랍 ▁슬림핏 ▁롱 ▁다운 ▁N234 Y WD A 12,나이스클랍 슬림핏 롱 다운 N234 ##Y ##W ##DA ##12
1784,삼성전자 갤럭시탭 S9 FE 128GB WIFI,510550,디지털/가전,태블릿PC,▁삼 성 전 자 ▁ <unk> <unk> 시 탭 ▁S 9 ▁F E ▁1 28 G B ▁W I F I,삼성전자 갤럭시탭 S9 FE 128GB WIFI
1785,BNX 페이크 버튼 스트링 트임 니트 BV3VT008L0,18090,패션의류,여성의류,▁BN X ▁페이크 ▁버튼 ▁스트링 ▁트임 ▁니트 ▁BV 3 VT 00 8 L 0,BN ##X 페이크 버튼 스트링 트임 니트 BV ##3 ##VT ##008 ##L ##0
1786,코데즈컴바인이너웨어 아스킨 베이직 브라 팬티 세트,28000,패션의류,여성언더웨어/잠옷,▁코데즈컴바인이너웨어 ▁아 스킨 ▁베이직 ▁브라 ▁팬티 ▁세트,코데즈컴바인이너웨어 아 ##스킨 베이직 브라 팬티 세트
1787,비버리힐즈 폴로클럽 윈터 스위치 하프 패딩 재킷 1종 남성,43290,패션의류,남성의류,▁비버리힐즈 ▁폴로 클럽 ▁윈터 ▁스 위 치 ▁하프 ▁패딩 ▁재킷 ▁1종 ▁남성,비버리힐즈 폴로 ##클럽 윈터 스위치 하프 패딩 재킷 1종 남성
1788,여성 기모바지 코듀로이 골덴 와이드팬츠 벨벳 바지,15800,패션의류,여성의류,▁여성 ▁기모바지 ▁코듀로이 ▁골덴 ▁와이드팬츠 ▁벨벳 ▁바지,여성 기모바지 코듀로이 골덴 와이드팬츠 벨벳 바지
1789,탑텐 여성 플리스 베이직 스웨트셔츠 MSC4TR2901,10760,패션의류,여성의류,▁탑텐 ▁여성 ▁플리스 ▁베이직 ▁스웨트셔츠 ▁MSC4 TR 29 01,탑텐 여성 플리스 베이직 스웨트셔츠 MSC4 ##TR29 ##01
1790,온앤온 카라넥 반 코트 NJW3WHB14,166320,패션의류,여성의류,▁온앤온 ▁카라넥 ▁반 ▁코트 ▁NJW3WH B 14,온앤온 카라넥 반 코트 NJW3WHB ##14
1791,JJ지고트 레글런 울 캐시미어 코트 GNBM0CT93,127510,패션의류,여성의류,▁JJ지고트 ▁레 글런 ▁울 ▁캐시미어 ▁코트 ▁GNB M 0CT 93,JJ지고트 레 ##글런 울 캐시미어 코트 GN ##BM ##0CT ##93
1792,조이너스 폭스퍼퀼팅덕다운롱패딩- JW21IH2506247A,114580,패션의류,여성의류,▁조 이너 스 ▁폭스퍼 퀼팅 덕다운 롱패딩 - ▁J W21 I H 25 06 24 7 A,조이 ##너스 폭스퍼 ##퀼팅 ##덕다운 ##롱패딩 - J ##W ##21 ##I ##H2 ##50 ##624 ##7 ##A
1793,마이크로소프트 Windows 10 Home,33000,디지털/가전,소프트웨어,▁마이 크 로 소 프트 ▁W in d ow s ▁10 ▁H o m e,마이크로소프트 Windows 10 Home
1794,폭스 카라 구스 다운 듀엘 다운 1020277 55 라이트블루 LB D234PSG271 1020277,105910,패션의류,여성의류,▁폭스 ▁카라 ▁구스 ▁다운 ▁듀엘 ▁다운 ▁10202 77 ▁5 5 ▁라이트 블루 ▁L B ▁D234PSG 271 ▁10202 77,폭스 카라 구스 다운 듀엘 다운 1020277 55 라이트 ##블루 L ##B D234PSG27 ##1 1020277
1795,젠하이저 E835-S,110000,디지털/가전,음향가전,▁ 젠 하 이 저 ▁E 8 3 5 - S,젠하이저 E ##835 - S
1796,GENERALIDEA GNRL 에센셜 케이블 가디건 woman essential cable cardigan WBD1L04502,34850,패션의류,여성의류,▁GENERALIDEA ▁GNRL ▁에센셜 ▁케이블 ▁가디건 ▁ w o m an ▁es s en t i al ▁c able ▁c ar d ig an ▁W BD 1 L045 02,GENERALIDEA GNRL 에센셜 케이블 가디건 w ##o ##m ##an e ##ss ##ent ##i ##al c ##able c ##ar ##d ##ig ##an WB ##D1 ##L04 ##502
1797,나이키 바람막이 아노락 빅 스우시 가을 남성 윈드러너 자켓,49500,패션의류,남성의류,▁나이키 ▁바 람 막 이 ▁아노락 ▁빅 ▁스우시 ▁가을 ▁남성 ▁윈드러너 ▁자켓,나이키 바 ##람 ##막 ##이 아노락 빅 스우시 가을 남성 윈드러너 자켓
1798,쉬즈미스 캐시미어 벨티드 핸드메이드 코트 SWHCTN41130,96770,패션의류,여성의류,▁쉬즈미스 ▁캐시미어 ▁벨티드 ▁핸드메이드 ▁코트 ▁SWHCT N 41 13 0,쉬즈미스 캐시미어 벨티드 핸드메이드 코트 SWHCTN4 ##1130
1799,케이탑 케이베스트 USB C타입 TO HDMI 케이블,13300,디지털/가전,PC부품,▁케이 탑 ▁케이 베스트 ▁U S B ▁C 타 입 ▁TO ▁H D MI ▁케이블,케이탑 케이베스트 USB C타입 TO HDMI 케이블
1800,LG전자 SP2,88930,디지털/가전,음향가전,▁L G 전 자 ▁SP 2,LG전자 SP ##2
